id,dzien_rozliczenia,product1,product2,product3,product4
32,2023-07-07,150.0,60,66.0,9.0
38,2023-07-07,94.0,37,17.0,0.0
39,2023-07-07,40.0,15,2.0,0.0
23,2023-07-07,160.0,30,4.0,4.0
20,2023-07-06,229.0,114,35.0,0.0
31,2023-07-06,82.5,25,25.0,6.0
21,2023-07-06,105.0,39,7.0,2.0
19,2023-07-06,209.0,46,16.0,0.0
22,2023-07-06,140.0,53,18.0,0.0
24,2023-07-05,130.0,52,19.0,0.0
18,2023-07-05,103.0,49,4.0,0.0
29,2023-07-05,194.0,57,12.0,5.0
35,2023-07-05,120.0,37,25.0,3.0
17,2023-07-05,128.0,48,21.0,1.0
13,2023-07-04,90.0,31,13.0,3.0
16,2023-07-04,83.0,59,5.0,6.0
14,2023-07-04,172.5,31,15.0,0.0
15,2023-07-04,95.0,11,8.0,2.0
39,2023-07-04,32.0,8,1.0,0.0
40,2023-07-03,130.0,45,39.0,0.0
10,2023-07-03,84.5,33,18.0,0.0
11,2023-07-03,110.0,38,6.0,0.0
12,2023-07-03,61.0,34,13.0,1.0
28,2023-07-02,140.0,48,4.0,0.0
27,2023-07-01,69.0,31,24.0,1.0
34,2023-07-01,160.0,18,9.0,0.0
25,2023-07-01,210.0,47,21.0,4.0
26,2023-07-01,132.0,60,3.0,0.0
17,2023-07-01,273.0,105,28.0,3.0
38,2023-06-30,85.0,53,9.0,0.0
23,2023-06-30,151.0,25,5.0,0.0
39,2023-06-30,34.0,9,4.0,0.0
14,2023-06-30,125.0,22,11.0,2.0
32,2023-06-30,150.0,41,65.0,12.0
19,2023-06-29,215.0,74,9.0,0.0
22,2023-06-29,130.0,50,15.0,2.0
31,2023-06-29,82.0,30,13.0,3.0
20,2023-06-29,200.0,117,45.0,12.0
21,2023-06-29,115.0,60,27.0,1.0
18,2023-06-28,75.0,31,2.0,1.0
29,2023-06-28,164.0,53,14.0,2.0
17,2023-06-28,105.0,33,7.0,1.0
35,2023-06-28,124.5,35,20.0,6.0
24,2023-06-28,170.0,61,22.0,0.0
16,2023-06-27,86.0,44,12.0,1.0
14,2023-06-27,144.0,41,16.0,1.0
15,2023-06-27,110.0,15,5.0,12.0
39,2023-06-27,32.0,6,0.0,0.0
13,2023-06-27,92.0,40,29.0,2.0
10,2023-06-26,100.0,51,16.0,3.0
12,2023-06-26,58.0,36,9.0,0.0
11,2023-06-26,75.0,37,11.0,2.0
36,2023-06-26,115.0,38,29.0,5.0
28,2023-06-25,105.0,48,12.0,0.0
34,2023-06-24,135.0,22,12.0,0.0
26,2023-06-24,127.0,60,18.0,1.0
27,2023-06-24,100.0,56,19.0,2.0
25,2023-06-24,190.0,43,23.0,3.0
17,2023-06-24,255.0,85,18.0,0.0
32,2023-06-23,150.0,50,47.0,4.0
39,2023-06-23,48.0,6,1.0,0.0
14,2023-06-23,135.0,23,7.0,2.0
23,2023-06-23,146.0,30,11.0,1.0
38,2023-06-23,112.0,38,6.0,0.0
21,2023-06-22,105.0,53,20.0,1.0
19,2023-06-22,201.0,51,6.0,0.0
20,2023-06-22,175.0,87,36.0,6.0
31,2023-06-22,115.0,52,33.0,6.0
22,2023-06-22,130.0,54,21.0,2.0
24,2023-06-21,170.0,66,22.0,3.0
29,2023-06-21,163.5,73,14.0,0.0
18,2023-06-21,93.0,38,12.0,2.0
17,2023-06-21,100.0,41,18.0,5.0
35,2023-06-21,128.5,45,18.0,6.0
15,2023-06-20,105.0,19,10.0,12.0
13,2023-06-20,90.0,35,13.0,3.0
39,2023-06-20,39.0,12,0.0,1.0
16,2023-06-20,91.0,44,16.0,4.0
14,2023-06-20,140.5,30,15.0,6.0
36,2023-06-19,110.0,30,15.0,1.0
11,2023-06-19,100.0,45,12.0,0.0
10,2023-06-19,95.0,63,10.0,1.0
12,2023-06-19,60.0,37,17.0,2.0
28,2023-06-18,105.0,56,9.0,1.0
25,2023-06-17,210.0,48,37.0,4.0
17,2023-06-17,270.0,125,36.0,6.0
26,2023-06-17,100.0,56,18.0,2.0
27,2023-06-17,101.0,49,21.0,4.0
34,2023-06-17,180.0,26,2.0,2.0
14,2023-06-16,165.0,29,28.0,2.0
32,2023-06-16,190.0,47,55.0,6.0
39,2023-06-16,48.0,3,0.0,2.0
23,2023-06-16,160.0,39,4.0,4.0
20,2023-06-15,230.0,114,29.0,2.0
22,2023-06-15,139.5,53,12.0,4.0
21,2023-06-15,118.0,69,13.0,4.0
19,2023-06-15,202.0,68,8.0,0.0
31,2023-06-15,120.0,48,35.0,6.0
35,2023-06-14,114.5,35,14.0,6.0
24,2023-06-14,170.0,69,27.0,6.0
29,2023-06-14,188.0,67,27.0,2.0
17,2023-06-14,105.0,41,14.0,0.0
18,2023-06-14,73.0,42,11.0,5.0
15,2023-06-13,120.0,22,9.0,6.0
39,2023-06-13,50.0,21,4.0,0.0
16,2023-06-13,95.0,48,8.0,1.0
13,2023-06-13,105.0,50,30.0,1.0
